episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count
1,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9599999785423279,0.9466666579246521,805.4718999192119,1.5777190923690796,0.2902431786060333,0.0005894915084354579,,0
2,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.6933333277702332,0.7866666913032532,775.9083998389542,1.5863885879516602,0.26714715361595154,0.0017751334235072136,,0
3,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8933333158493042,0.9333333373069763,674.7803001198918,1.5852679014205933,0.27457350492477417,0.000836203689686954,,0
4,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9200000166893005,0.9599999785423279,573.9966998808086,1.5842227935791016,0.27942025661468506,0.0008743724320083857,,0
5,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9466666579246521,0.9733333587646484,640.2201999444515,1.5811810493469238,0.28365421295166016,0.0007582809776067734,,0
6,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8533333539962769,0.8399999737739563,699.6261000167578,1.5851716995239258,0.2716405391693115,0.0011927438899874687,,0
7,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9866666793823242,0.9866666793823242,692.237599985674,1.5772813558578491,0.29484012722969055,0.0004363209009170532,,0
8,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9733333587646484,0.9733333587646484,628.5147999878973,1.5838086605072021,0.28235912322998047,0.000725490041077137,,0
9,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9733333587646484,1.0,505.0514000467956,1.5768210887908936,0.2928318679332733,0.0006441558944061399,,0
10,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.7733333110809326,0.7733333110809326,528.4327999688685,1.5882550477981567,0.26765426993370056,0.0008387528941966593,,0
11,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9866666793823242,0.9733333587646484,532.5284998398274,1.5822997093200684,0.2836852967739105,0.0014065237483009696,,0
12,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8666666746139526,0.9333333373069763,538.6959998868406,1.582791805267334,0.2761852741241455,0.0005254197167232633,,0
13,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9733333587646484,0.9733333587646484,518.6974001117051,1.5787140130996704,0.2920531630516052,0.0007012322312220931,,0
14,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9333333373069763,0.9733333587646484,529.7383000142872,1.583508014678955,0.28115686774253845,0.0006034606485627592,,0
15,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9333333373069763,0.9333333373069763,555.9384000953287,1.583329677581787,0.28077322244644165,0.0009004689054563642,,0
16,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9599999785423279,0.9733333587646484,535.0860999897122,1.5819871425628662,0.27782031893730164,0.0007707372424192727,,0
17,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9733333587646484,0.9733333587646484,526.3032000511885,1.5828107595443726,0.2846716344356537,0.0011926045408472419,,0
18,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8799999952316284,0.9333333373069763,527.627500006929,1.5826719999313354,0.27544549107551575,0.0016051449347287416,,0
19,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8266666531562805,0.8666666746139526,577.1918999962509,1.580662488937378,0.28369414806365967,0.0007765716291032732,,0
20,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8133333325386047,0.8266666531562805,602.85359993577,1.5851874351501465,0.269601434469223,0.0008194267866201699,,0
21,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9333333373069763,0.9866666793823242,527.7418000623584,1.5820120573043823,0.2850267291069031,0.0008765558595769107,,0
22,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8666666746139526,0.8933333158493042,524.3098000064492,1.5829259157180786,0.2794695198535919,0.0007292791269719601,,0
23,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8933333158493042,0.9066666960716248,524.057500064373,1.5820398330688477,0.2786524295806885,0.0007223102729767561,,0
24,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8399999737739563,0.8666666746139526,567.2222999855876,1.5887926816940308,0.2684937119483948,0.0009010966750793159,,0
25,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9200000166893005,0.9599999785423279,527.4988000746816,1.5843961238861084,0.2749415338039398,0.0007013594731688499,,0
26,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9733333587646484,0.9733333587646484,530.686300015077,1.575574517250061,0.296897292137146,0.0005227705696597695,,0
27,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.800000011920929,0.8266666531562805,528.7115999963135,1.5894650220870972,0.26318323612213135,0.0021122866310179234,,0
28,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8799999952316284,0.8666666746139526,554.5206000097096,1.5894758701324463,0.2631492614746094,0.0008458893280476332,,0
29,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9200000166893005,0.9466666579246521,525.7949000224471,1.5843509435653687,0.27275317907333374,0.0009195583988912404,,0
30,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9066666960716248,0.9200000166893005,531.928300159052,1.5832247734069824,0.2749233543872833,0.0007268310873769224,,0
31,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9200000166893005,0.9599999785423279,559.5968998968601,1.5849978923797607,0.2770375609397888,0.000969691900536418,,0
32,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9733333587646484,1.0,538.3361000567675,1.5790948867797852,0.29038435220718384,0.000762244570069015,,0
33,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8133333325386047,0.800000011920929,581.0144999995828,1.5865811109542847,0.2719280421733856,0.0010488803964108229,,0
34,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8533333539962769,0.8666666746139526,627.5498000904918,1.5875920057296753,0.26819854974746704,0.0006531774415634573,,0
35,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9599999785423279,0.9333333373069763,559.3479999806732,1.5864919424057007,0.27480337023735046,0.0005751161370426416,,0
36,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8266666531562805,0.8933333158493042,615.1087998878211,1.5897384881973267,0.26144129037857056,0.0007902334327809513,,0
37,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8266666531562805,0.8133333325386047,534.0087998192757,1.5867133140563965,0.2684917151927948,0.0008649889496155083,,0
38,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8666666746139526,0.8666666746139526,591.2074998486787,1.5877091884613037,0.26728835701942444,0.002328513888642192,,0
39,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8399999737739563,0.8666666746139526,553.4373000264168,1.5874193906784058,0.26956671476364136,0.0008891958859749138,,0
40,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9466666579246521,0.9733333587646484,585.973700042814,1.584912896156311,0.2793527841567993,0.0004890488926321268,,0
41,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9466666579246521,0.9466666579246521,556.5070000011474,1.5798723697662354,0.28558844327926636,0.0006319041713140905,,0
42,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9200000166893005,0.9066666960716248,515.1971001178026,1.579517126083374,0.2860749065876007,0.001242650207132101,,0
43,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9599999785423279,0.9599999785423279,556.0711999423802,1.5867315530776978,0.27165770530700684,0.0006852378719486296,,0
44,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9066666960716248,0.9066666960716248,536.0616999678314,1.5832982063293457,0.279619038105011,0.0007766291382722557,,0
45,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.746666669845581,0.8266666531562805,545.578199904412,1.5951881408691406,0.2519885301589966,0.001081029768101871,,0
46,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.9333333373069763,0.9466666579246521,544.7215000167489,1.5834667682647705,0.2800082862377167,0.00044211451313458383,,0
47,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8533333539962769,0.8933333158493042,567.2320001758635,1.5833221673965454,0.2767259478569031,0.0013701390707865357,,0
48,ridge,5,5,15,0.1,0.0,ridge,ridge,0,0.8799999952316284,0.9333333373069763,532.004099804908,1.5820964574813843,0.2821391522884369,0.0015388906467705965,,0
