episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count,holdout_acc_proto,holdout_acc_ridge
1,agent,5,1,15,0.05,0.0,prototype,prototype,0,1.0,1.0,554.0263999719173,1.4823944568634033,0.3870459198951721,0.0,,0,,
2,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,583.5527000017464,1.471107840538025,0.38620316982269287,0.0,,0,,
3,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,521.386899985373,1.4384177923202515,0.4340533912181854,0.0,,0,,
4,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,518.4063999913633,1.505878210067749,0.3588550388813019,0.0,,0,,
5,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,507.40100000984967,1.4175522327423096,0.4120941758155823,0.0,,0,,
6,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,586.1291999462992,1.5576322078704834,0.2965676188468933,0.0,,0,,
7,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9866666793823242,0.9866666793823242,603.9970999117941,1.5195893049240112,0.3553812801837921,0.0,,0,,
8,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,583.1470999401063,1.485884428024292,0.3676077723503113,0.0,,0,,
9,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,581.3160999678075,1.487257957458496,0.36668574810028076,0.0,,0,,
10,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9866666793823242,0.9866666793823242,486.8249997962266,1.4578437805175781,0.40235474705696106,0.0,,0,,
11,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.6000000238418579,0.6000000238418579,508.1786001101136,1.530238151550293,0.32946687936782837,0.0,,0,,
12,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,437.980700051412,1.5208969116210938,0.3402610421180725,0.0,,0,,
13,agent,5,1,15,0.05,0.0,prototype,prototype,0,1.0,1.0,522.0947999041528,1.4411896467208862,0.413751482963562,0.0,,0,,
14,agent,5,1,15,0.05,0.0,prototype,prototype,0,1.0,1.0,556.8014001473784,1.474647045135498,0.40070879459381104,0.0,,0,,
15,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,567.261700052768,1.5521974563598633,0.3045911192893982,0.0,,0,,
16,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,476.77870001643896,1.4732816219329834,0.37728169560432434,0.0,,0,,
17,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.7066666483879089,0.7066666483879089,495.20789994858205,1.4673277139663696,0.3698219954967499,0.0,,0,,
18,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,477.1353001706302,1.4873775243759155,0.35827895998954773,0.0,,0,,
19,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,399.44790001027286,1.5085885524749756,0.34853044152259827,0.0,,0,,
20,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,450.8865000680089,1.5021671056747437,0.36528611183166504,0.0,,0,,
21,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9066666960716248,0.9066666960716248,468.9183998852968,1.4440382719039917,0.38655370473861694,0.0,,0,,
22,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,473.0055001564324,1.524688720703125,0.3228413462638855,0.0,,0,,
23,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,452.5391000788659,1.458491563796997,0.409787118434906,0.0,,0,,
24,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9866666793823242,0.9866666793823242,473.8966999575496,1.466511845588684,0.3914916515350342,0.0,,0,,
25,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,461.4337000530213,1.4633933305740356,0.38522443175315857,0.0,,0,,
26,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,454.12439992651343,1.480045199394226,0.37193286418914795,0.0,,0,,
27,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,432.6520001050085,1.4999765157699585,0.35136857628822327,0.0,,0,,
28,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,469.4801000878215,1.506186604499817,0.3535628616809845,0.0,,0,,
29,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,425.65219989046454,1.4944430589675903,0.38379502296447754,0.0,,0,,
30,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,488.9052000362426,1.5045260190963745,0.3583458960056305,0.0,,0,,
31,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,458.84019997902215,1.4694576263427734,0.38100963830947876,0.0,,0,,
32,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,477.9210998676717,1.531485915184021,0.33102279901504517,0.0,,0,,
33,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,430.46550010330975,1.5242681503295898,0.34060612320899963,0.0,,0,,
34,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,412.13639988563955,1.4388664960861206,0.397627592086792,0.0,,0,,
35,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,429.06989995390177,1.4563056230545044,0.4001923203468323,0.0,,0,,
36,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,418.6906998511404,1.4401516914367676,0.3994557857513428,0.0,,0,,
37,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,431.94940011017025,1.5077754259109497,0.33722323179244995,0.0,,0,,
38,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,423.56439982540905,1.5312600135803223,0.33037352561950684,0.0,,0,,
39,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,415.6863000243902,1.4454305171966553,0.3805127739906311,0.0,,0,,
40,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,414.8020001593977,1.4723412990570068,0.376248836517334,0.0,,0,,
41,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.653333306312561,0.653333306312561,445.181000046432,1.5423640012741089,0.3158193826675415,0.0,,0,,
42,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,429.86989999189973,1.4637552499771118,0.3760753571987152,0.0,,0,,
43,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.6800000071525574,0.6800000071525574,413.4121001698077,1.5691057443618774,0.2840399146080017,0.0,,0,,
44,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,448.52339988574386,1.50922691822052,0.3535795211791992,0.0,,0,,
45,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9866666793823242,0.9866666793823242,418.0121999233961,1.4830043315887451,0.38066262006759644,0.0,,0,,
46,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,465.83650005050004,1.4838569164276123,0.34854286909103394,0.0,,0,,
47,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,419.85960002057254,1.4889320135116577,0.35855498909950256,0.0,,0,,
48,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.7200000286102295,0.7200000286102295,414.10169983282685,1.5112210512161255,0.33721351623535156,0.0,,0,,
49,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,424.36470021493733,1.5093642473220825,0.35111528635025024,0.0,,0,,
50,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,450.98119997419417,1.4656375646591187,0.37042108178138733,0.0,,0,,
51,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,458.109799772501,1.4435278177261353,0.376152902841568,0.0,,0,,
52,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,506.7999998573214,1.5164977312088013,0.34737497568130493,0.0,,0,,
53,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9866666793823242,0.9866666793823242,494.4575000554323,1.4564217329025269,0.40982335805892944,0.0,,0,,
54,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,502.2801000159234,1.5310859680175781,0.32580992579460144,0.0,,0,,
55,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,478.01929991692305,1.4933979511260986,0.37181806564331055,0.0,,0,,
56,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,523.3110999688506,1.4808603525161743,0.36310794949531555,0.0,,0,,
57,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,525.583399925381,1.4886177778244019,0.34674692153930664,0.0,,0,,
58,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,500.5485999863595,1.5018702745437622,0.3716830611228943,0.0,,0,,
59,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,525.8156000636518,1.4836643934249878,0.37155744433403015,0.0,,0,,
60,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9866666793823242,0.9866666793823242,503.75090003944933,1.4440134763717651,0.4239009618759155,0.0,,0,,
61,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,453.0084999278188,1.4903042316436768,0.37303999066352844,0.0,,0,,
62,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,418.4894999489188,1.5223259925842285,0.3455001413822174,0.0,,0,,
63,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,425.71049998514354,1.5252594947814941,0.33013010025024414,0.0,,0,,
64,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,428.93079994246364,1.494550347328186,0.34848257899284363,0.0,,0,,
65,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,476.2397001031786,1.5144622325897217,0.3445723354816437,0.0,,0,,
66,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9333333373069763,0.9333333373069763,431.70619988813996,1.5334151983261108,0.33290401101112366,0.0,,0,,
67,agent,5,1,15,0.05,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,421.991900075227,1.448062777519226,0.40206122398376465,0.0,,0,,
