episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count,holdout_acc_proto,holdout_acc_ridge
44,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,441.81449990719557,1.5862334966659546,0.2628791928291321,0.0,HIGH_ENTROPY|LOW_CONF,2,,
45,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,469.8964999988675,1.573750376701355,0.2899782061576843,0.0,HIGH_ENTROPY|LOW_CONF,2,,
46,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,428.7672000937164,1.5810623168945312,0.27626538276672363,0.0,HIGH_ENTROPY|LOW_CONF,2,,
47,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,435.4268000461161,1.5867222547531128,0.266652911901474,0.0,HIGH_ENTROPY|LOW_CONF,2,,
48,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,446.8267001211643,1.564485788345337,0.29335281252861023,0.0,HIGH_ENTROPY|LOW_CONF,2,,
49,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,431.2569999601692,1.5718754529953003,0.29198119044303894,0.0,HIGH_ENTROPY|LOW_CONF,2,,
50,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,448.69699981063604,1.5793957710266113,0.27614760398864746,0.0,HIGH_ENTROPY|LOW_CONF,2,,
51,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7866666913032532,0.7866666913032532,434.625499881804,1.571866512298584,0.2852538824081421,0.0,HIGH_ENTROPY|LOW_CONF,2,,
52,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7066666483879089,0.7066666483879089,432.32249980792403,1.5770822763442993,0.2729666531085968,0.0,HIGH_ENTROPY|LOW_CONF,2,,
53,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6266666650772095,0.6266666650772095,479.2249999009073,1.5841238498687744,0.2647993564605713,0.0,HIGH_ENTROPY|LOW_CONF,2,,
54,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,514.4187000114471,1.5824415683746338,0.2755376696586609,0.0,HIGH_ENTROPY|LOW_CONF,2,,
55,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,459.4991998746991,1.5766669511795044,0.2803899645805359,0.0,HIGH_ENTROPY|LOW_CONF,2,,
56,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7200000286102295,0.7200000286102295,510.6081999838352,1.580993890762329,0.2754647433757782,0.0,HIGH_ENTROPY|LOW_CONF,2,,
57,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7866666913032532,0.7866666913032532,509.822899941355,1.5663174390792847,0.28796616196632385,0.0,HIGH_ENTROPY|LOW_CONF,2,,
58,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,509.02490015141666,1.5752063989639282,0.2849336862564087,0.0,HIGH_ENTROPY|LOW_CONF,2,,
59,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,537.676400039345,1.5669177770614624,0.3006434738636017,0.0,HIGH_ENTROPY|LOW_CONF,2,,
60,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6399999856948853,0.6399999856948853,495.60000002384186,1.578578233718872,0.2749583125114441,0.0,HIGH_ENTROPY|LOW_CONF,2,,
61,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6000000238418579,0.6000000238418579,461.4599999040365,1.5895724296569824,0.2579415440559387,0.0,HIGH_ENTROPY|LOW_CONF,2,,
62,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,433.58150008134544,1.573123574256897,0.2773704528808594,0.0,HIGH_ENTROPY|LOW_CONF,2,,
63,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,446.1854000110179,1.5824230909347534,0.27271196246147156,0.0,HIGH_ENTROPY|LOW_CONF,2,,
64,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.5733333230018616,0.5733333230018616,464.4671001005918,1.5795013904571533,0.2682448923587799,0.0,HIGH_ENTROPY|LOW_CONF,2,,
65,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9333333373069763,0.9333333373069763,445.64780010841787,1.574396014213562,0.2878561317920685,0.0,HIGH_ENTROPY|LOW_CONF,2,,
66,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7333333492279053,0.7333333492279053,434.37539995647967,1.5787453651428223,0.26645490527153015,0.0,HIGH_ENTROPY|LOW_CONF,2,,
67,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,440.4645001050085,1.5807257890701294,0.2717934548854828,0.0,HIGH_ENTROPY|LOW_CONF,2,,
68,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,455.80950006842613,1.5882785320281982,0.2622702121734619,0.0,HIGH_ENTROPY|LOW_CONF,2,,
69,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6399999856948853,0.6399999856948853,456.7726000677794,1.578669786453247,0.2680051922798157,0.0,HIGH_ENTROPY|LOW_CONF,2,,
70,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,440.93460007570684,1.5883444547653198,0.26384079456329346,0.0,HIGH_ENTROPY|LOW_CONF,2,,
71,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,435.73969998396933,1.5739021301269531,0.2889665365219116,0.0,HIGH_ENTROPY|LOW_CONF,2,,
72,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.653333306312561,0.653333306312561,439.40460006706417,1.5948561429977417,0.2473667711019516,0.0,HIGH_ENTROPY|LOW_CONF,2,,
73,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.653333306312561,0.653333306312561,478.06760016828775,1.5800105333328247,0.2749062478542328,0.0,HIGH_ENTROPY|LOW_CONF,2,,
74,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,419.6218999568373,1.5803810358047485,0.2706957757472992,0.0,HIGH_ENTROPY|LOW_CONF,2,,
75,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,439.5087000448257,1.5814648866653442,0.2676689326763153,0.0,HIGH_ENTROPY|LOW_CONF,2,,
76,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,458.81709991954267,1.5793489217758179,0.2729001045227051,0.0,HIGH_ENTROPY|LOW_CONF,2,,
77,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.653333306312561,0.653333306312561,470.57590004988015,1.5844957828521729,0.2618911862373352,0.0,HIGH_ENTROPY|LOW_CONF,2,,
78,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,472.9758999310434,1.5808411836624146,0.2735995352268219,0.0,HIGH_ENTROPY|LOW_CONF,2,,
79,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,486.53739993460476,1.572400689125061,0.28829750418663025,0.0,HIGH_ENTROPY|LOW_CONF,2,,
80,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7866666913032532,0.7866666913032532,422.29870008304715,1.5797096490859985,0.273241251707077,0.0,HIGH_ENTROPY|LOW_CONF,2,,
81,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.653333306312561,0.653333306312561,450.29919990338385,1.577429175376892,0.26983633637428284,0.0,HIGH_ENTROPY|LOW_CONF,2,,
82,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,437.06530006602407,1.5774046182632446,0.2843852639198303,0.0,HIGH_ENTROPY|LOW_CONF,2,,
83,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,439.9802000261843,1.5761909484863281,0.2819530665874481,0.0,HIGH_ENTROPY|LOW_CONF,2,,
84,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,476.88720002770424,1.5891953706741333,0.2655498683452606,0.0,HIGH_ENTROPY|LOW_CONF,2,,
85,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.746666669845581,0.746666669845581,438.82000003941357,1.5918625593185425,0.25758200883865356,0.0,HIGH_ENTROPY|LOW_CONF,2,,
86,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,438.51349991746247,1.5658211708068848,0.30488690733909607,0.0,HIGH_ENTROPY|LOW_CONF,2,,
87,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,438.08149988763034,1.5823302268981934,0.2705684304237366,0.0,HIGH_ENTROPY|LOW_CONF,2,,
88,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,466.1029002163559,1.5819892883300781,0.2719920873641968,0.0,HIGH_ENTROPY|LOW_CONF,2,,
89,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,440.39579993113875,1.5813989639282227,0.27276507019996643,0.0,HIGH_ENTROPY|LOW_CONF,2,,
90,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6399999856948853,0.6399999856948853,442.61329993605614,1.588607907295227,0.2587810158729553,0.0,HIGH_ENTROPY|LOW_CONF,2,,
91,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,507.0213999133557,1.556725025177002,0.2941284477710724,0.0,HIGH_ENTROPY|LOW_CONF,2,,
92,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7866666913032532,0.7866666913032532,453.67880002595484,1.5735021829605103,0.278854638338089,0.0,HIGH_ENTROPY|LOW_CONF,2,,
93,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7333333492279053,0.7333333492279053,433.3605000283569,1.5727227926254272,0.2804803252220154,0.0,HIGH_ENTROPY|LOW_CONF,2,,
94,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,432.0843000896275,1.5841937065124512,0.2716844081878662,0.0,HIGH_ENTROPY|LOW_CONF,2,,
95,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7333333492279053,0.7333333492279053,414.65630009770393,1.5874074697494507,0.2618520259857178,0.0,HIGH_ENTROPY|LOW_CONF,2,,
96,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,435.9361999668181,1.5803359746932983,0.27104195952415466,0.0,HIGH_ENTROPY|LOW_CONF,2,,
97,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,469.97889992780983,1.5747376680374146,0.2813248336315155,0.0,HIGH_ENTROPY|LOW_CONF,2,,
98,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6000000238418579,0.6000000238418579,514.8752999957651,1.5865198373794556,0.26033297181129456,0.0,HIGH_ENTROPY|LOW_CONF,2,,
99,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,450.02069999463856,1.5770816802978516,0.28020158410072327,0.0,HIGH_ENTROPY|LOW_CONF,2,,
100,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,462.2695001307875,1.587990164756775,0.2587476968765259,0.0,HIGH_ENTROPY|LOW_CONF,2,,
101,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7333333492279053,0.7333333492279053,493.93310002051294,1.575473427772522,0.2789233326911926,0.0,HIGH_ENTROPY|LOW_CONF,2,,
102,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.746666669845581,0.746666669845581,477.54680016078055,1.5881471633911133,0.25853413343429565,0.0,HIGH_ENTROPY|LOW_CONF,2,,
103,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,465.0560000445694,1.5897784233093262,0.261142760515213,0.0,HIGH_ENTROPY|LOW_CONF,2,,
104,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9333333373069763,0.9333333373069763,492.9942998569459,1.5778000354766846,0.28401610255241394,0.0,HIGH_ENTROPY|LOW_CONF,2,,
105,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.746666669845581,0.746666669845581,473.26990007422864,1.5759832859039307,0.2693614065647125,0.0,HIGH_ENTROPY|LOW_CONF,2,,
106,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,440.918100066483,1.5778253078460693,0.2756662368774414,0.0,HIGH_ENTROPY|LOW_CONF,2,,
107,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,463.34540005773306,1.574150800704956,0.2821124196052551,0.0,HIGH_ENTROPY|LOW_CONF,2,,
108,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,469.7300000116229,1.5764074325561523,0.27708715200424194,0.0,HIGH_ENTROPY|LOW_CONF,2,,
109,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,470.971800154075,1.5796741247177124,0.27818670868873596,0.0,HIGH_ENTROPY|LOW_CONF,2,,
110,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6800000071525574,0.6800000071525574,437.8567000385374,1.587620496749878,0.25744351744651794,0.0,HIGH_ENTROPY|LOW_CONF,2,,
111,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,428.0108998063952,1.5614081621170044,0.2959883511066437,0.0,HIGH_ENTROPY|LOW_CONF,2,,
112,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,457.37479999661446,1.5819573402404785,0.27260255813598633,0.0,HIGH_ENTROPY|LOW_CONF,2,,
113,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7200000286102295,0.7200000286102295,429.5641998760402,1.5894348621368408,0.25479066371917725,0.0,HIGH_ENTROPY|LOW_CONF,2,,
114,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,435.98830001428723,1.5713398456573486,0.2961444556713104,0.0,HIGH_ENTROPY|LOW_CONF,2,,
115,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6666666865348816,0.6666666865348816,433.80029988475144,1.590017318725586,0.25655651092529297,0.0,HIGH_ENTROPY|LOW_CONF,2,,
116,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.5733333230018616,0.5733333230018616,471.1432000622153,1.5889058113098145,0.2600691616535187,0.0,HIGH_ENTROPY|LOW_CONF,2,,
117,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7200000286102295,0.7200000286102295,493.147199973464,1.5830674171447754,0.26388150453567505,0.0,HIGH_ENTROPY|LOW_CONF,2,,
118,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,468.889000127092,1.5678002834320068,0.29283949732780457,0.0,HIGH_ENTROPY|LOW_CONF,2,,
119,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6800000071525574,0.6800000071525574,434.1764999553561,1.590287208557129,0.25936540961265564,0.0,HIGH_ENTROPY|LOW_CONF,2,,
120,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7333333492279053,0.7333333492279053,446.74329995177686,1.5907151699066162,0.2592962086200714,0.0,HIGH_ENTROPY|LOW_CONF,2,,
121,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6933333277702332,0.6933333277702332,437.84669996239245,1.5746976137161255,0.2761133909225464,0.0,HIGH_ENTROPY|LOW_CONF,2,,
122,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9066666960716248,0.9066666960716248,461.6597001440823,1.5759047269821167,0.2822285592556,0.0,HIGH_ENTROPY|LOW_CONF,2,,
123,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.746666669845581,0.746666669845581,434.2585999984294,1.5881915092468262,0.26081785559654236,0.0,HIGH_ENTROPY|LOW_CONF,2,,
124,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7333333492279053,0.7333333492279053,441.7541997972876,1.5828814506530762,0.26189833879470825,0.0,HIGH_ENTROPY|LOW_CONF,2,,
125,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6000000238418579,0.6000000238418579,437.39560013636947,1.5885400772094727,0.2612265646457672,0.0,HIGH_ENTROPY|LOW_CONF,2,,
126,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.6399999856948853,0.6399999856948853,443.9479000866413,1.586551308631897,0.26217660307884216,0.0,HIGH_ENTROPY|LOW_CONF,2,,
127,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7066666483879089,0.7066666483879089,469.9993999674916,1.5710142850875854,0.27283018827438354,0.0,HIGH_ENTROPY|LOW_CONF,2,,
128,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.7066666483879089,0.7066666483879089,456.381700001657,1.585651159286499,0.2591288089752197,0.0,HIGH_ENTROPY|LOW_CONF,2,,
129,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,436.14089977927506,1.5799189805984497,0.2785879373550415,0.0,HIGH_ENTROPY|LOW_CONF,2,,
130,agent_sentinel,5,1,15,0.1,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,431.8343000486493,1.569738507270813,0.2909853160381317,0.0,HIGH_ENTROPY|LOW_CONF,2,,
