episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count
1,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7866666913032532,0.7866666913032532,550.1760998740792,1.5841779708862305,0.26723143458366394,0.0,,0
2,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.9333333373069763,0.9333333373069763,444.19459998607635,1.5733929872512817,0.2844753563404083,0.0,,0
3,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.5866666436195374,0.5866666436195374,447.30710005387664,1.586855411529541,0.2626454532146454,0.0,,0
4,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,459.55539983697236,1.5806504487991333,0.2709592580795288,0.0,,0
5,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.746666669845581,0.746666669845581,488.1585000548512,1.5772936344146729,0.274958997964859,0.0,,0
6,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,450.8752999827266,1.5793373584747314,0.2750037610530853,0.0,,0
7,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,453.9600000716746,1.583395004272461,0.26812493801116943,0.0,,0
8,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6133333444595337,0.6133333444595337,446.66050001978874,1.5876266956329346,0.26280221343040466,0.0,,0
9,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,456.06240001507103,1.5871118307113647,0.2713049054145813,0.0,,0
10,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7866666913032532,0.7866666913032532,496.1424001958221,1.5649906396865845,0.2884278893470764,0.0,,0
11,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,493.9370001666248,1.5919920206069946,0.258892685174942,0.0,,0
12,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6800000071525574,0.6800000071525574,497.9940000921488,1.5846127271652222,0.26131898164749146,0.0,,0
13,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,471.8237000051886,1.5830557346343994,0.27489832043647766,0.0,,0
14,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,541.4842001628131,1.5713452100753784,0.2896747887134552,0.0,,0
15,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,441.4005000144243,1.5744171142578125,0.2870512306690216,0.0,,0
16,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6133333444595337,0.6133333444595337,486.5498000290245,1.5865527391433716,0.2592560946941376,0.0,,0
17,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,446.78479991853237,1.5715808868408203,0.28242218494415283,0.0,,0
18,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.9333333373069763,0.9333333373069763,425.1709000673145,1.5664247274398804,0.2952510714530945,0.0,,0
19,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6266666650772095,0.6266666650772095,449.64540004730225,1.5889830589294434,0.25893113017082214,0.0,,0
20,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,402.1622999571264,1.5779001712799072,0.28002631664276123,0.0,,0
21,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,416.7119001504034,1.5584684610366821,0.29311880469322205,0.0,,0
22,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.5866666436195374,0.5866666436195374,412.9495001398027,1.5806913375854492,0.2690972685813904,0.0,,0
23,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,464.72310018725693,1.5845825672149658,0.2644501030445099,0.0,,0
24,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,488.26780007220805,1.5889462232589722,0.26125583052635193,0.0,,0
25,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6399999856948853,0.6399999856948853,442.38469982519746,1.576502799987793,0.2698570489883423,0.0,,0
26,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,420.134199783206,1.582340121269226,0.27198106050491333,0.0,,0
27,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,421.94909998215735,1.5915765762329102,0.2572042942047119,0.0,,0
28,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7066666483879089,0.7066666483879089,405.8747999370098,1.5910372734069824,0.2543756365776062,0.0,,0
29,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,464.01900006458163,1.5764567852020264,0.2787573039531708,0.0,,0
30,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6000000238418579,0.6000000238418579,421.77300015464425,1.5911824703216553,0.2530527114868164,0.0,,0
31,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,430.8540001511574,1.578149676322937,0.2800309360027313,0.0,,0
32,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,407.68809989094734,1.5832372903823853,0.2726277709007263,0.0,,0
33,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.653333306312561,0.653333306312561,433.88299993239343,1.5923770666122437,0.2498224675655365,0.0,,0
34,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,478.2370999455452,1.5792044401168823,0.2804616391658783,0.0,,0
35,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.653333306312561,0.653333306312561,425.72350008413196,1.5739643573760986,0.27328163385391235,0.0,,0
36,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,409.971899818629,1.5845026969909668,0.2661116421222687,0.0,,0
37,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.653333306312561,0.653333306312561,419.29679992608726,1.590207576751709,0.2512986660003662,0.0,,0
38,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7333333492279053,0.7333333492279053,426.1145000346005,1.5827929973602295,0.27167415618896484,0.0,,0
39,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7066666483879089,0.7066666483879089,442.24900007247925,1.5816290378570557,0.2672097086906433,0.0,,0
40,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.5066666603088379,0.5066666603088379,468.5005000792444,1.5412615537643433,0.29177603125572205,0.0,,0
41,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,445.73340006172657,1.5802441835403442,0.2752755582332611,0.0,,0
42,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8133333325386047,0.8133333325386047,425.344199873507,1.5797134637832642,0.27841097116470337,0.0,,0
43,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7333333492279053,0.7333333492279053,485.21019984036684,1.5793030261993408,0.26375845074653625,0.0,,0
44,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,542.2706000972539,1.583979845046997,0.27318406105041504,0.0,,0
45,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.746666669845581,0.746666669845581,533.6690999101847,1.5698994398117065,0.2793550491333008,0.0,,0
46,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,593.608400085941,1.5836656093597412,0.2713010013103485,0.0,,0
47,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,555.8949999976903,1.5663731098175049,0.2907853126525879,0.0,,0
48,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,519.546200055629,1.582015872001648,0.2710903286933899,0.0,,0
49,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7333333492279053,0.7333333492279053,475.5245998967439,1.582080364227295,0.26762524247169495,0.0,,0
50,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,407.73750003427267,1.5726655721664429,0.28658822178840637,0.0,,0
51,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,471.29899985156953,1.576574683189392,0.2784137725830078,0.0,,0
52,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7866666913032532,0.7866666913032532,478.7668001372367,1.5784821510314941,0.27708494663238525,0.0,,0
53,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,429.33430010452867,1.5861082077026367,0.26067739725112915,0.0,,0
54,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,423.43010008335114,1.5757330656051636,0.2784143090248108,0.0,,0
55,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.746666669845581,0.746666669845581,415.45079997740686,1.5777887105941772,0.2714242935180664,0.0,,0
56,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7733333110809326,0.7733333110809326,437.40130006335676,1.584520697593689,0.2658708393573761,0.0,,0
57,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6800000071525574,0.6800000071525574,468.25340017676353,1.5960434675216675,0.24429476261138916,0.0,,0
58,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,434.10789989866316,1.5785880088806152,0.277582049369812,0.0,,0
59,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,425.73329992592335,1.5629396438598633,0.2910260856151581,0.0,,0
60,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.653333306312561,0.653333306312561,424.0845001768321,1.5800789594650269,0.26949915289878845,0.0,,0
61,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6933333277702332,0.6933333277702332,446.7988000251353,1.5800682306289673,0.2753975987434387,0.0,,0
62,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,448.8436998799443,1.5832183361053467,0.2697838246822357,0.0,,0
63,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,481.2386999838054,1.582624912261963,0.2677598297595978,0.0,,0
64,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.800000011920929,0.800000011920929,411.9138999376446,1.571471095085144,0.2822878062725067,0.0,,0
65,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,435.5534999631345,1.5734221935272217,0.28392958641052246,0.0,,0
66,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,420.43990013189614,1.5912216901779175,0.25719955563545227,0.0,,0
67,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6666666865348816,0.6666666865348816,428.2779998611659,1.5897380113601685,0.258151113986969,0.0,,0
68,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8266666531562805,0.8266666531562805,452.22660014405847,1.5841498374938965,0.26349934935569763,0.0,,0
69,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,424.7322999872267,1.5873727798461914,0.26489752531051636,0.0,,0
70,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7066666483879089,0.7066666483879089,425.6565000396222,1.5765435695648193,0.2710025906562805,0.0,,0
71,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.6666666865348816,0.6666666865348816,425.09540007449687,1.5958377122879028,0.25026988983154297,0.0,,0
72,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.7599999904632568,0.7599999904632568,436.6425999905914,1.5886369943618774,0.259564071893692,0.0,,0
