episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count
1,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.54666668176651,0.5866666436195374,395.9358003921807,1.600294828414917,0.23907560110092163,0.0013803185429424047,,0
2,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4000000059604645,0.36000001430511475,420.7382998429239,1.6038607358932495,0.2289089411497116,0.0008451377507299185,,0
3,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.54666668176651,0.5199999809265137,423.3408998697996,1.6020967960357666,0.23328560590744019,0.0010740658035501838,,0
4,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3466666638851166,0.3333333432674408,445.0632999651134,1.602860689163208,0.23243530094623566,0.0010456477757543325,,0
5,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.36000001430511475,0.36000001430511475,391.86690002679825,1.6036722660064697,0.22867263853549957,0.0009038490825332701,,0
6,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3866666555404663,0.4266666769981384,425.2451998181641,1.6028095483779907,0.23263229429721832,0.0010361365275457501,,0
7,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3466666638851166,0.3199999928474426,551.9530000165105,1.603387713432312,0.2292701154947281,0.0009316966170445085,,0
8,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5866666436195374,0.54666668176651,500.90300012379885,1.6013156175613403,0.23831342160701752,0.0011467402800917625,,0
9,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4000000059604645,0.4533333480358124,395.5759000964463,1.6021361351013184,0.23254290223121643,0.0011021816171705723,,0
10,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.23999999463558197,0.25333333015441895,429.59719989448786,1.6038795709609985,0.22920450568199158,0.0008679128950461745,,0
11,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5066666603088379,0.5333333611488342,415.854400023818,1.6033071279525757,0.23054443299770355,0.0009615735034458339,,0
12,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4933333396911621,0.4533333480358124,447.6172998547554,1.6021842956542969,0.23413607478141785,0.001121570821851492,,0
13,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5600000023841858,0.5333333611488342,404.77290004491806,1.6023563146591187,0.2339022010564804,0.001094813458621502,,0
14,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4933333396911621,0.4933333396911621,439.8550000041723,1.6012637615203857,0.23575973510742188,0.001218222314491868,,0
15,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4266666769981384,0.3866666555404663,479.85539957880974,1.6021842956542969,0.23261596262454987,0.0011326491367071867,,0
16,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4933333396911621,0.5066666603088379,406.1516998335719,1.6017142534255981,0.23716333508491516,0.0012013515224680305,,0
17,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.6000000238418579,0.5866666436195374,398.76090036705136,1.602632999420166,0.23429302871227264,0.0009651228901930153,,0
18,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5066666603088379,0.5866666436195374,474.1587000899017,1.6013981103897095,0.2355967015028,0.0013178075896576047,,0
19,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3466666638851166,0.36000001430511475,445.8425003103912,1.6040370464324951,0.2297748625278473,0.0007960949442349374,,0
20,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3199999928474426,0.3199999928474426,419.8436001315713,1.602959394454956,0.23175285756587982,0.0010626883013173938,,0
21,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4000000059604645,0.4266666769981384,434.80690009891987,1.6026129722595215,0.23311945796012878,0.0010687020840123296,,0
22,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5066666603088379,0.5333333611488342,448.4533001668751,1.6021822690963745,0.23242294788360596,0.0010539331706240773,,0
23,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3199999928474426,0.3333333432674408,509.2648002319038,1.6036053895950317,0.229197695851326,0.0009341356926597655,,0
24,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3866666555404663,0.3733333349227905,460.25800006464124,1.6029973030090332,0.22975672781467438,0.0010104200337082148,,0
25,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4399999976158142,0.41333332657814026,511.30690006539226,1.6027847528457642,0.23215624690055847,0.001025846810080111,,0
26,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4266666769981384,0.41333332657814026,398.019399959594,1.603410005569458,0.2302781194448471,0.0009034936665557325,,0
27,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5733333230018616,0.5333333611488342,439.6421001292765,1.602871298789978,0.23305903375148773,0.0009336735820397735,,0
28,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5866666436195374,0.5866666436195374,445.27649972587824,1.6011661291122437,0.23635879158973694,0.0011694058775901794,,0
29,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3866666555404663,0.4000000059604645,396.0710000246763,1.6029269695281982,0.23067927360534668,0.000967697415035218,,0
30,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3466666638851166,0.2933333218097687,398.31129973754287,1.6021909713745117,0.23243659734725952,0.0010579475201666355,,0
31,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.30666667222976685,0.3199999928474426,396.64490008726716,1.603447675704956,0.2287527471780777,0.000925901927985251,,0
32,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3866666555404663,0.3733333349227905,399.4884002022445,1.6030967235565186,0.2309722602367401,0.000996519229374826,,0
33,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4266666769981384,0.4000000059604645,405.47170024365187,1.602351188659668,0.23391276597976685,0.0011059355456382036,,0
34,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.47999998927116394,0.4933333396911621,414.94760010391474,1.6014331579208374,0.23477202653884888,0.0012096703285351396,,0
35,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5733333230018616,0.54666668176651,406.3275000080466,1.6020781993865967,0.23347242176532745,0.0010408274829387665,,0
36,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.36000001430511475,0.4000000059604645,411.00009996443987,1.6034936904907227,0.23051482439041138,0.0008996077231131494,,0
37,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3199999928474426,0.2800000011920929,407.53600001335144,1.6031218767166138,0.23141415417194366,0.001025014789775014,,0
38,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3333333432674408,0.3733333349227905,553.3003997988999,1.6034985780715942,0.2290371209383011,0.0009509072988294065,,0
39,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3866666555404663,0.36000001430511475,438.92719969153404,1.6028672456741333,0.23164349794387817,0.0010079697240144014,,0
40,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.41333332657814026,0.4399999976158142,433.2165000960231,1.602116346359253,0.2333022505044937,0.0010724144522100687,,0
41,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4399999976158142,0.4533333480358124,436.4354000426829,1.60259211063385,0.2309333086013794,0.0010705452878028154,,0
42,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.46666666865348816,0.4533333480358124,445.9002004005015,1.6027661561965942,0.23178884387016296,0.001015088171698153,,0
43,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3866666555404663,0.3866666555404663,532.7393002808094,1.6032813787460327,0.22988955676555634,0.0009960930328816175,,0
44,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4533333480358124,0.5066666603088379,468.79249997437,1.6028785705566406,0.23040609061717987,0.0009561324259266257,,0
45,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.41333332657814026,0.5066666603088379,475.1458000391722,1.6030209064483643,0.231210857629776,0.0009948296938091516,,0
46,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3866666555404663,0.3733333349227905,477.23340010270476,1.6032531261444092,0.23090636730194092,0.0009009740897454321,,0
47,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4399999976158142,0.4000000059604645,431.8639999255538,1.6038280725479126,0.22918322682380676,0.0008736844756640494,,0
48,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3733333349227905,0.41333332657814026,432.77630023658276,1.602104663848877,0.23417538404464722,0.0011578487465158105,,0
49,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4399999976158142,0.47999998927116394,468.0971996858716,1.601760745048523,0.23429423570632935,0.0012282597599551082,,0
50,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3199999928474426,0.3333333432674408,508.3560002967715,1.6041269302368164,0.228597030043602,0.0008266555378213525,,0
51,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.41333332657814026,0.46666666865348816,424.94559986516833,1.6021573543548584,0.23208045959472656,0.0011446577263996005,,0
52,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.3466666638851166,0.3466666638851166,430.17830001190305,1.6015205383300781,0.2361355870962143,0.0011974151711910963,,0
53,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5066666603088379,0.4533333480358124,430.08190020918846,1.6022869348526,0.23140586912631989,0.0011006243294104934,,0
54,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.30666667222976685,0.2666666805744171,455.17020020633936,1.604106068611145,0.22751735150814056,0.0008536203531548381,,0
55,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5066666603088379,0.5333333611488342,419.81340013444424,1.600737452507019,0.23742906749248505,0.0012310217134654522,,0
56,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4533333480358124,0.4266666769981384,391.3691998459399,1.6032121181488037,0.23060020804405212,0.0009693066240288317,,0
57,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.36000001430511475,0.3733333349227905,405.7326000183821,1.6045258045196533,0.2263767272233963,0.0007465973612852395,,0
58,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.5333333611488342,0.5066666603088379,415.47759994864464,1.6022839546203613,0.23339217901229858,0.0010792042594403028,,0
59,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.4399999976158142,0.41333332657814026,410.7519998215139,1.6038089990615845,0.22959306836128235,0.0008455959032289684,,0
60,ridge,5,5,15,0.05,0.0,ridge,ridge,0,0.41333332657814026,0.4399999976158142,455.26669966056943,1.6029161214828491,0.2321363389492035,0.0010262704454362392,,0
