episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count
1,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.2933333218097687,0.2933333218097687,343.9219002611935,1.6081606149673462,0.21396459639072418,1.6405729184043594e-05,,0
2,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.3466666638851166,0.3733333349227905,296.5693003498018,1.6077488660812378,0.21547694504261017,4.1590323235141113e-05,,0
3,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.4000000059604645,0.41333332657814026,307.10209999233484,1.608142614364624,0.21407027542591095,0.00011497810191940516,,0
4,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.3199999928474426,0.30666667222976685,299.08020002767444,1.6079611778259277,0.2135467529296875,3.403972368687391e-05,,0
5,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.3866666555404663,0.30666667222976685,264.3198003061116,1.6083331108093262,0.2127971351146698,9.102572221308947e-05,,0
6,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.4000000059604645,0.4399999976158142,306.3742001540959,1.6080597639083862,0.2140451818704605,9.13172189029865e-05,,0
7,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.2666666805744171,0.2266666740179062,303.5121997818351,1.6082179546356201,0.21311849355697632,2.848204894689843e-05,,0
8,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.3199999928474426,0.3199999928474426,315.6515001319349,1.6082769632339478,0.21291232109069824,2.0260327801224776e-05,,0
9,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.36000001430511475,0.30666667222976685,308.34340024739504,1.6081668138504028,0.2130592167377472,3.9247748645721003e-05,,0
10,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.3199999928474426,0.2933333218097687,305.24730030447245,1.608159065246582,0.2136208862066269,2.437794864817988e-05,,0
11,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.36000001430511475,0.36000001430511475,280.80089995637536,1.6084827184677124,0.21187567710876465,2.078567740682047e-05,,0
12,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.2933333218097687,0.2800000011920929,287.4139999039471,1.6083552837371826,0.21232114732265472,3.815691525232978e-05,,0
13,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.3333333432674408,0.3199999928474426,283.9218000881374,1.6081472635269165,0.21375709772109985,5.67163951927796e-05,,0
14,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.2666666805744171,0.2266666740179062,291.1469000391662,1.6080284118652344,0.21395693719387054,6.749725434929132e-05,,0
15,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.5733333230018616,0.47999998927116394,305.84209971129894,1.6076242923736572,0.21578173339366913,0.00011589328642003238,,0
16,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.2933333218097687,0.30666667222976685,302.7885998599231,1.6078816652297974,0.21480600535869598,6.39587888144888e-05,,0
17,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.36000001430511475,0.3466666638851166,298.7168002873659,1.6079812049865723,0.2141709327697754,0.00010571882012300193,,0
18,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.3333333432674408,0.3199999928474426,318.32370022311807,1.60800302028656,0.21460843086242676,4.48242572019808e-05,,0
19,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.2666666805744171,0.23999999463558197,295.44000001624227,1.6081030368804932,0.21363860368728638,1.5136306501517538e-05,,0
20,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.41333332657814026,0.3866666555404663,287.8649001941085,1.608082890510559,0.21402707695960999,0.00011403313692426309,,0
21,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.3199999928474426,0.30666667222976685,297.55189968273044,1.6077364683151245,0.21559402346611023,0.00010114728502230719,,0
22,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.2666666805744171,0.2933333218097687,273.8574999384582,1.6082234382629395,0.21307845413684845,2.3773880457156338e-05,,0
23,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.30666667222976685,0.25333333015441895,297.19189973548055,1.6081591844558716,0.21421994268894196,3.7722824345109984e-05,,0
24,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.2933333218097687,0.2133333384990692,318.9511001110077,1.607873797416687,0.2147357165813446,0.00014767331595066935,,0
25,ridge,5,1,15,0.05,0.0,ridge,ridge,0,0.3199999928474426,0.2933333218097687,317.737499717623,1.607993245124817,0.2139638513326645,4.258537956047803e-05,,0
