episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count
1,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,509.33129992336035,1.6088141202926636,0.2090287208557129,0.0,,0
2,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,535.9117998741567,1.6086769104003906,0.21002675592899323,0.0,,0
3,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,742.495299782604,1.6084189414978027,0.2116442620754242,0.0,,0
4,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,506.51710014790297,1.6087145805358887,0.21050803363323212,0.0,,0
5,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,432.28230020031333,1.6087851524353027,0.20952312648296356,0.0,,0
6,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,434.5590998418629,1.6087262630462646,0.21028660237789154,0.0,,0
7,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,461.33709978312254,1.6085911989212036,0.2101115733385086,0.0,,0
8,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,496.1462002247572,1.608554720878601,0.21097446978092194,0.0,,0
9,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,515.9416999667883,1.608668565750122,0.2102724015712738,0.0,,0
10,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,712.506199721247,1.608533501625061,0.21133436262607574,0.0,,0
11,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,695.9422002546489,1.6085362434387207,0.2113732546567917,0.0,,0
12,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,703.5473003052175,1.608704686164856,0.20990192890167236,0.0,,0
13,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,655.6059001013637,1.6086491346359253,0.21058021485805511,0.0,,0
14,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,598.1811000965536,1.6086373329162598,0.21050679683685303,0.0,,0
15,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,583.4523001685739,1.6087735891342163,0.20956429839134216,0.0,,0
16,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,603.1500999815762,1.6086435317993164,0.21054722368717194,0.0,,0
17,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,523.2723001390696,1.6086846590042114,0.210211381316185,0.0,,0
18,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,549.129500053823,1.6087268590927124,0.2099389284849167,0.0,,0
19,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,477.4250998161733,1.6086540222167969,0.21064887940883636,0.0,,0
20,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,492.6873999647796,1.6086843013763428,0.2102283090353012,0.0,,0
21,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,502.2062002681196,1.608694076538086,0.2102959007024765,0.0,,0
22,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,557.8545001335442,1.6086688041687012,0.2099004089832306,0.0,,0
23,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,493.5146002098918,1.6087772846221924,0.20970524847507477,0.0,,0
24,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,481.76579969003797,1.6085423231124878,0.211482435464859,0.0,,0
25,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,473.2180000282824,1.6086994409561157,0.21001558005809784,0.0,,0
26,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,555.8869997039437,1.6085468530654907,0.21136385202407837,0.0,,0
27,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,475.65980022773147,1.6085917949676514,0.2106621116399765,0.0,,0
28,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,451.7744998447597,1.6086483001708984,0.2101755142211914,0.0,,0
29,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,712.9697003401816,1.6084882020950317,0.2114918977022171,0.0,,0
30,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,555.5068999528885,1.6086856126785278,0.20972660183906555,0.0,,0
31,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,519.2442000843585,1.608737826347351,0.2097334861755371,0.0,,0
32,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,494.50179981067777,1.6086907386779785,0.21030864119529724,0.0,,0
33,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,488.047800026834,1.6086561679840088,0.21064376831054688,0.0,,0
34,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,485.53110007196665,1.6087428331375122,0.21017755568027496,0.0,,0
35,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,492.34139965847135,1.6087627410888672,0.20949022471904755,0.0,,0
36,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,512.5246997922659,1.608580470085144,0.21051625907421112,0.0,,0
37,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,460.4270001873374,1.6087367534637451,0.20955654978752136,0.0,,0
38,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,495.9979997947812,1.6086174249649048,0.21065932512283325,0.0,,0
39,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,504.46279998868704,1.6085715293884277,0.21106602251529694,0.0,,0
40,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,517.0517000369728,1.6087642908096313,0.20988360047340393,0.0,,0
41,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,501.90720008686185,1.6087502241134644,0.20948584377765656,0.0,,0
42,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,509.9816997535527,1.6087692975997925,0.20994429290294647,0.0,,0
43,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,463.91359996050596,1.608689546585083,0.21007156372070312,0.0,,0
44,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,465.55390022695065,1.6086410284042358,0.2103148102760315,0.0,,0
45,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,494.05769957229495,1.608682632446289,0.2103809416294098,0.0,,0
46,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,561.3573999144137,1.6086642742156982,0.21004118025302887,0.0,,0
47,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,513.2083999924362,1.608723759651184,0.2098512202501297,0.0,,0
48,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,560.4756004177034,1.6087980270385742,0.20983576774597168,0.0,,0
49,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,557.8912002965808,1.6085609197616577,0.21065109968185425,0.0,,0
50,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,597.5003000348806,1.6084142923355103,0.2118948996067047,0.0,,0
51,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,570.8872997201979,1.6086997985839844,0.2104104906320572,0.0,,0
52,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,522.7136998437345,1.6084754467010498,0.21165262162685394,0.0,,0
53,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,483.73960005119443,1.608716368675232,0.2102293074131012,0.0,,0
54,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,553.3918002620339,1.6087570190429688,0.20935751497745514,0.0,,0
55,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,534.8799000494182,1.6086504459381104,0.21049728989601135,0.0,,0
56,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,479.35809986665845,1.6086761951446533,0.20975829660892487,0.0,,0
57,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,461.3130996003747,1.6085580587387085,0.21084579825401306,0.0,,0
58,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,523.7545003183186,1.6087294816970825,0.2097315788269043,0.0,,0
59,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,506.21380005031824,1.608712077140808,0.20980961620807648,0.0,,0
60,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,476.19600035250187,1.6086664199829102,0.21024323999881744,0.0,,0
61,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,476.953299716115,1.6087157726287842,0.20984140038490295,0.0,,0
62,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,515.200600028038,1.6087342500686646,0.21016831696033478,0.0,,0
63,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,509.2253996990621,1.6086581945419312,0.21076162159442902,0.0,,0
64,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,485.4108998551965,1.6085995435714722,0.2105305790901184,0.0,,0
65,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,482.08019975572824,1.6087559461593628,0.2102765589952469,0.0,,0
66,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,530.9160999022424,1.6086901426315308,0.20991933345794678,0.0,,0
67,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,548.9610997028649,1.6086146831512451,0.2108917534351349,0.0,,0
68,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,579.7915002331138,1.608738899230957,0.20991986989974976,0.0,,0
69,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,496.0202998481691,1.6086828708648682,0.210084468126297,0.0,,0
70,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,477.7144999243319,1.6086777448654175,0.21023714542388916,0.0,,0
71,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,481.9926000200212,1.6086565256118774,0.21021267771720886,0.0,,0
72,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,508.01280001178384,1.608699917793274,0.21041037142276764,0.0,,0
73,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,513.9215998351574,1.6087744235992432,0.2094842791557312,0.0,,0
74,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,488.6843003332615,1.6087615489959717,0.20935115218162537,0.0,,0
75,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,496.590499766171,1.6086089611053467,0.2112511694431305,0.0,,0
76,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,491.54150020331144,1.6088179349899292,0.209337517619133,0.0,,0
77,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,665.2108998969197,1.6085991859436035,0.2103288322687149,0.0,,0
