episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count
1,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,337.35100040212274,1.605547308921814,0.22435271739959717,0.0,,0
2,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,443.3033000677824,1.6048870086669922,0.22422455251216888,0.0,,0
3,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,331.6858001053333,1.6049842834472656,0.22525039315223694,0.0,,0
4,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,343.8144000247121,1.6052701473236084,0.22367238998413086,0.0,,0
5,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,326.55599992722273,1.6056525707244873,0.2228097766637802,0.0,,0
6,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,341.366000007838,1.6065566539764404,0.22047320008277893,0.0,,0
7,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,321.12180022522807,1.6058076620101929,0.22282445430755615,0.0,,0
8,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,343.2785999029875,1.605617642402649,0.2236289530992508,0.0,,0
9,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,400.3401999361813,1.6056208610534668,0.2233298420906067,0.0,,0
10,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,337.4237003736198,1.6054668426513672,0.22422613203525543,0.0,,0
11,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,333.0745999701321,1.6060411930084229,0.22198209166526794,0.0,,0
12,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,328.7606001831591,1.605760097503662,0.22202768921852112,0.0,,0
13,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,409.41740013659,1.6055506467819214,0.22362107038497925,0.0,,0
14,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,379.3783998116851,1.6041955947875977,0.22721511125564575,0.0,,0
15,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,337.20589987933636,1.6036851406097412,0.22854553163051605,0.0,,0
16,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,427.0071000792086,1.6052428483963013,0.22425585985183716,0.0,,0
17,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,323.87869991362095,1.605732798576355,0.22169296443462372,0.0,,0
18,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,341.32809983566403,1.6050437688827515,0.22489216923713684,0.0,,0
19,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,367.8649002686143,1.6056514978408813,0.22304728627204895,0.0,,0
20,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,357.1178000420332,1.6039873361587524,0.2283504158258438,0.0,,0
21,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,366.28809990361333,1.6038386821746826,0.22846391797065735,0.0,,0
22,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,339.86680023372173,1.605461835861206,0.22423939406871796,0.0,,0
23,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,353.82070019841194,1.6058275699615479,0.22315506637096405,0.0,,0
24,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,356.7840000614524,1.604077935218811,0.22816996276378632,0.0,,0
25,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,355.8334996923804,1.6056632995605469,0.2235606163740158,0.0,,0
26,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,366.8545996770263,1.6048643589019775,0.22518709301948547,0.0,,0
27,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,393.5611001215875,1.6057862043380737,0.2233685553073883,0.0,,0
28,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,356.29469994455576,1.6059715747833252,0.2221083641052246,0.0,,0
29,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,305.9990997426212,1.6052151918411255,0.2248719483613968,0.0,,0
30,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,365.9633998759091,1.6056618690490723,0.22338154911994934,0.0,,0
31,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,334.3688999302685,1.6050565242767334,0.2255263477563858,0.0,,0
