episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count
1,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,449.65830026194453,1.6088141202926636,0.2090287208557129,0.0,,0
2,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,455.4406004026532,1.6086769104003906,0.21002675592899323,0.0,,0
3,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,518.8532001338899,1.6084189414978027,0.2116442620754242,0.0,,0
4,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,610.9717004001141,1.6087145805358887,0.21050803363323212,0.0,,0
5,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,528.1450003385544,1.6087851524353027,0.20952312648296356,0.0,,0
6,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,574.6720000170171,1.6087262630462646,0.21028660237789154,0.0,,0
7,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,623.9856998436153,1.6085911989212036,0.2101115733385086,0.0,,0
8,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,551.8530001863837,1.608554720878601,0.21097446978092194,0.0,,0
9,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,477.0609997212887,1.608668565750122,0.2102724015712738,0.0,,0
10,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,516.7111000046134,1.608533501625061,0.21133436262607574,0.0,,0
11,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,455.83399990573525,1.6085362434387207,0.2113732546567917,0.0,,0
12,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,457.9653004184365,1.608704686164856,0.20990192890167236,0.0,,0
13,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,449.47810005396605,1.6086491346359253,0.21058021485805511,0.0,,0
14,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,420.9117996506393,1.6086373329162598,0.21050679683685303,0.0,,0
15,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,448.46069999039173,1.6087735891342163,0.20956429839134216,0.0,,0
16,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,474.2203000932932,1.6086435317993164,0.21054722368717194,0.0,,0
17,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,446.80049968883395,1.6086846590042114,0.210211381316185,0.0,,0
18,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,412.6058998517692,1.6087268590927124,0.2099389284849167,0.0,,0
19,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,460.9032003208995,1.6086540222167969,0.21064887940883636,0.0,,0
20,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,555.434400215745,1.6086843013763428,0.2102283090353012,0.0,,0
21,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,558.9833999983966,1.608694076538086,0.2102959007024765,0.0,,0
22,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,437.9043001681566,1.6086688041687012,0.2099004089832306,0.0,,0
23,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,449.2774000391364,1.6087772846221924,0.20970524847507477,0.0,,0
24,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,443.43029987066984,1.6085423231124878,0.211482435464859,0.0,,0
25,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,523.4340997412801,1.6086994409561157,0.21001558005809784,0.0,,0
26,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,495.7874999381602,1.6085468530654907,0.21136385202407837,0.0,,0
27,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,469.25019985064864,1.6085917949676514,0.2106621116399765,0.0,,0
28,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,534.9910999648273,1.6086483001708984,0.2101755142211914,0.0,,0
29,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,539.4929000176489,1.6084882020950317,0.2114918977022171,0.0,,0
30,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,490.42030004784465,1.6086856126785278,0.20972660183906555,0.0,,0
31,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,445.076999720186,1.608737826347351,0.2097334861755371,0.0,,0
32,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,518.6618999578059,1.6086907386779785,0.21030864119529724,0.0,,0
33,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,392.6684996113181,1.6086561679840088,0.21064376831054688,0.0,,0
34,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,410.1060996763408,1.6087428331375122,0.21017755568027496,0.0,,0
35,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,423.4497998841107,1.6087627410888672,0.20949022471904755,0.0,,0
36,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,448.89499992132187,1.608580470085144,0.21051625907421112,0.0,,0
37,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,415.66709987819195,1.6087367534637451,0.20955654978752136,0.0,,0
38,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,426.2916003353894,1.6086174249649048,0.21065932512283325,0.0,,0
39,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,476.5717997215688,1.6085715293884277,0.21106602251529694,0.0,,0
40,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,506.8175997585058,1.6087642908096313,0.20988360047340393,0.0,,0
41,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,404.31789960712194,1.6087502241134644,0.20948584377765656,0.0,,0
42,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,445.059800054878,1.6087692975997925,0.20994429290294647,0.0,,0
43,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,430.1938000135124,1.608689546585083,0.21007156372070312,0.0,,0
44,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,472.9138999246061,1.6086410284042358,0.2103148102760315,0.0,,0
45,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,460.7152999378741,1.608682632446289,0.2103809416294098,0.0,,0
46,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,478.5841000266373,1.6086642742156982,0.21004118025302887,0.0,,0
47,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,503.58520029112697,1.608723759651184,0.2098512202501297,0.0,,0
48,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,514.0928002074361,1.6087980270385742,0.20983576774597168,0.0,,0
49,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,448.4366998076439,1.6085609197616577,0.21065109968185425,0.0,,0
50,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,427.9860001988709,1.6084142923355103,0.2118948996067047,0.0,,0
51,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,459.1861004009843,1.6086997985839844,0.2104104906320572,0.0,,0
52,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,527.4028996936977,1.6084754467010498,0.21165262162685394,0.0,,0
53,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,441.70380011200905,1.608716368675232,0.2102293074131012,0.0,,0
54,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,503.3745998516679,1.6087570190429688,0.20935751497745514,0.0,,0
55,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,479.66499999165535,1.6086504459381104,0.21049728989601135,0.0,,0
56,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,462.5400002114475,1.6086761951446533,0.20975829660892487,0.0,,0
57,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,481.4286003820598,1.6085580587387085,0.21084579825401306,0.0,,0
58,proto,5,5,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,466.4737000130117,1.6087294816970825,0.2097315788269043,0.0,,0
