episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count
1,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,551.823700312525,1.607797622680664,0.2161179929971695,0.0,,0
2,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.41333332657814026,0.41333332657814026,506.4221997745335,1.6072336435317993,0.21616874635219574,0.0,,0
3,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,534.6047999337316,1.6076332330703735,0.21666063368320465,0.0,,0
4,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,491.04900006204844,1.608134150505066,0.21334201097488403,0.0,,0
5,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,464.36920017004013,1.6079506874084473,0.2137218415737152,0.0,,0
6,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,432.4751999229193,1.6082783937454224,0.2125100940465927,0.0,,0
7,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,409.7481998614967,1.6081955432891846,0.21294789016246796,0.0,,0
8,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,439.15560003370047,1.6081573963165283,0.21412129700183868,0.0,,0
9,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,423.7711001187563,1.608007550239563,0.21386578679084778,0.0,,0
10,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,424.1603999398649,1.6077789068222046,0.21596933901309967,0.0,,0
11,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,410.21050000563264,1.6080151796340942,0.21357637643814087,0.0,,0
12,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,419.8735002428293,1.60808527469635,0.21348531544208527,0.0,,0
13,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,382.11729982867837,1.6079548597335815,0.21390745043754578,0.0,,0
14,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,416.457399725914,1.6072603464126587,0.21654193103313446,0.0,,0
15,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,430.78280007466674,1.6072194576263428,0.21723365783691406,0.0,,0
16,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,398.08719977736473,1.6078689098358154,0.21486937999725342,0.0,,0
17,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,376.097799744457,1.6075358390808105,0.2156423181295395,0.0,,0
18,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.4399999976158142,0.4399999976158142,420.41750019416213,1.6076685190200806,0.21515215933322906,0.0,,0
19,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,390.73590002954006,1.6080958843231201,0.2139030396938324,0.0,,0
20,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,417.272100225091,1.6072779893875122,0.21736297011375427,0.0,,0
21,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.3866666555404663,0.3866666555404663,385.52659982815385,1.6074203252792358,0.21702049672603607,0.0,,0
22,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,404.65860022231936,1.6080036163330078,0.21373654901981354,0.0,,0
23,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,405.9562999755144,1.6083204746246338,0.21280838549137115,0.0,,0
24,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,385.94420021399856,1.6071971654891968,0.2182295024394989,0.0,,0
25,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,410.9169999137521,1.60738205909729,0.21586158871650696,0.0,,0
26,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,414.23700004816055,1.6076220273971558,0.2155863493680954,0.0,,0
27,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,403.48680038005114,1.608139991760254,0.21369321644306183,0.0,,0
28,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,441.6645998135209,1.607990026473999,0.21410784125328064,0.0,,0
29,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,417.6846002228558,1.60802161693573,0.21424756944179535,0.0,,0
30,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,432.2890997864306,1.608221173286438,0.21348907053470612,0.0,,0
31,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,434.34490030631423,1.608180046081543,0.213566392660141,0.0,,0
32,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,453.17129977047443,1.6076420545578003,0.2165294885635376,0.0,,0
33,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,478.2976000569761,1.6067036390304565,0.21829846501350403,0.0,,0
34,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,392.10439985617995,1.6075408458709717,0.21673129498958588,0.0,,0
35,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,421.06360010802746,1.607520341873169,0.21575848758220673,0.0,,0
36,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.3866666555404663,0.3866666555404663,437.64959974214435,1.6069552898406982,0.21894866228103638,0.0,,0
37,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,437.4293000437319,1.6078534126281738,0.2156747430562973,0.0,,0
38,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,462.20010006800294,1.6081842184066772,0.21282710134983063,0.0,,0
39,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.46666666865348816,0.46666666865348816,393.78210017457604,1.6076613664627075,0.21559351682662964,0.0,,0
40,proto,5,1,15,0.05,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,437.2062003239989,1.6080541610717773,0.21377693116664886,0.0,,0
