episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count,holdout_acc_proto,holdout_acc_ridge
1,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.9733333587646484,0.9733333587646484,487.74429969489574,1.6087182760238647,0.20954865217208862,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.800000011920929
2,agent_sentinel,5,5,15,0.0,0.0,ridge,prototype,1,0.9066666960716248,0.9066666960716248,440.5660000629723,1.5993127822875977,0.2423854023218155,0.0019406640203669667,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.800000011920929
3,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.9066666960716248,0.9066666960716248,483.33439975976944,1.6091994047164917,0.2060834765434265,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,0.800000011920929
4,agent_sentinel,5,5,15,0.0,0.0,ridge,prototype,1,0.8533333539962769,0.8533333539962769,485.3234002366662,1.589692234992981,0.2669576406478882,0.0035461524967104197,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,1.0
5,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,450.99740009754896,1.6084303855895996,0.21138446033000946,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
6,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,462.6943999901414,1.6089813709259033,0.20885717868804932,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,0.800000011920929
7,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.9599999785423279,0.9599999785423279,510.1668001152575,1.6089121103286743,0.20835204422473907,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
8,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,419.18790014460683,1.6092923879623413,0.20449116826057434,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,0.800000011920929
9,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.9200000166893005,0.9200000166893005,440.16340002417564,1.608986735343933,0.2071630209684372,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.6000000238418579
10,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.8933333158493042,0.8933333158493042,438.8055996969342,1.6092345714569092,0.205586776137352,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.800000011920929
11,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.9466666579246521,0.9466666579246521,414.8788000456989,1.6089351177215576,0.20804496109485626,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
12,agent_sentinel,5,5,15,0.0,0.0,ridge,prototype,1,0.8399999737739563,0.8399999737739563,416.98599979281425,1.6023705005645752,0.23700261116027832,0.0014534358633682132,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.800000011920929
13,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,495.6572996452451,1.6092860698699951,0.20471633970737457,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.800000011920929
14,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.8399999737739563,0.8399999737739563,540.268899872899,1.6090723276138306,0.2063564956188202,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
15,agent_sentinel,5,5,15,0.0,0.0,ridge,prototype,1,0.800000011920929,0.800000011920929,509.4996001571417,1.5958967208862305,0.2518678307533264,0.0027044881135225296,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.800000011920929
16,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.8666666746139526,0.8666666746139526,439.036900177598,1.609033465385437,0.20709700882434845,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
17,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,445.7507999613881,1.6089164018630981,0.20819368958473206,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
18,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.9066666960716248,0.9066666960716248,419.6822000667453,1.609371542930603,0.20321880280971527,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.800000011920929
19,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.9333333373069763,0.9333333373069763,423.923599999398,1.6091094017028809,0.2072821408510208,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
20,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.8533333539962769,0.8533333539962769,439.39789989963174,1.6091439723968506,0.20651750266551971,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
21,agent_sentinel,5,5,15,0.0,0.0,prototype,prototype,0,0.8799999952316284,0.8799999952316284,408.6199002340436,1.6088069677352905,0.20858322083950043,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
