episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count,holdout_acc_proto,holdout_acc_ridge
23,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,463.6214002966881,1.6091440916061401,0.20656749606132507,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
24,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,413.8183002360165,1.6091264486312866,0.2067340761423111,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.4000000059604645
25,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.6399999856948853,0.6399999856948853,435.655000153929,1.6088716983795166,0.20901720225811005,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.800000011920929
26,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.46666666865348816,0.46666666865348816,435.6140000745654,1.6090770959854126,0.20752769708633423,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
27,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4399999976158142,0.4399999976158142,401.1809998191893,1.6090292930603027,0.20752070844173431,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
28,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4266666769981384,0.4266666769981384,402.925499714911,1.6091728210449219,0.2060779631137848,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.800000011920929
29,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,387.7274999395013,1.6090985536575317,0.20652393996715546,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
30,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.5333333611488342,0.5333333611488342,472.2972000017762,1.6086446046829224,0.20931212604045868,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
31,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3866666555404663,0.3866666555404663,651.6531999222934,1.6089956760406494,0.20693133771419525,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.4000000059604645
32,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.36000001430511475,0.36000001430511475,741.1976996809244,1.6045252084732056,0.22753578424453735,0.0008008492877706885,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.800000011920929
33,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.5066666603088379,0.5066666603088379,613.723499700427,1.6090335845947266,0.20748931169509888,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
34,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4000000059604645,0.4000000059604645,753.9321002550423,1.6088407039642334,0.20840203762054443,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
35,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.6399999856948853,0.6399999856948853,616.2128001451492,1.6084027290344238,0.2115304172039032,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
36,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,692.0400001108646,1.6091026067733765,0.2064008265733719,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
37,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,759.8203998059034,1.6091638803482056,0.20590534806251526,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
38,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.5333333611488342,0.5333333611488342,673.8816001452506,1.6088403463363647,0.2087794691324234,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.20000000298023224
39,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4533333480358124,0.4533333480358124,528.9825000800192,1.6090840101242065,0.20705176889896393,0.0,HIGH_ENTROPY|LOW_CONF,2,0.0,0.0
40,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4933333396911621,0.4933333396911621,515.0485998019576,1.6091725826263428,0.20598475635051727,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
41,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,484.58459973335266,1.609121322631836,0.2064938098192215,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.20000000298023224
42,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.47999998927116394,0.47999998927116394,493.6254001222551,1.6091147661209106,0.20673424005508423,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
43,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.46666666865348816,0.46666666865348816,455.5615000426769,1.6039307117462158,0.22883613407611847,0.0008093047072179615,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.800000011920929
44,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3866666555404663,0.3866666555404663,457.1102000772953,1.6090391874313354,0.20695075392723083,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
45,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,499.75130008533597,1.6091328859329224,0.2065175622701645,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
46,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4933333396911621,0.4933333396911621,473.7952998839319,1.609018325805664,0.20751550793647766,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,0.800000011920929
47,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,480.62200006097555,1.6091398000717163,0.20638097822666168,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
48,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.5600000023841858,0.5600000023841858,512.2544998303056,1.6090673208236694,0.20748865604400635,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.20000000298023224
49,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.36000001430511475,0.36000001430511475,513.4081998839974,1.604400634765625,0.22636398673057556,0.0008320999913848937,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.4000000059604645
50,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.46666666865348816,0.46666666865348816,462.4954997561872,1.6090151071548462,0.2078106850385666,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
51,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,450.7423001341522,1.6090080738067627,0.20677390694618225,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
52,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.3866666555404663,0.3866666555404663,469.9886003509164,1.6028021574020386,0.23308855295181274,0.001026366138830781,HIGH_ENTROPY|LOW_CONF,2,0.0,0.20000000298023224
53,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.47999998927116394,0.47999998927116394,444.83530009165406,1.603087067604065,0.23187598586082458,0.0009482306195423007,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.4000000059604645
54,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4399999976158142,0.4399999976158142,436.72070000320673,1.6091341972351074,0.2064257562160492,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
55,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.41333332657814026,0.41333332657814026,415.8820998854935,1.6091524362564087,0.20633867383003235,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
56,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,430.7264997623861,1.6091634035110474,0.20586974918842316,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
57,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.5199999809265137,0.5199999809265137,415.0102003477514,1.6087504625320435,0.20928004384040833,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
58,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,408.3508998155594,1.6091411113739014,0.20615282654762268,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.20000000298023224
59,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.41333332657814026,0.41333332657814026,484.0025999583304,1.6090271472930908,0.20721104741096497,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
60,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.41333332657814026,0.41333332657814026,472.17300022020936,1.609097957611084,0.20699885487556458,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
61,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.5600000023841858,0.5600000023841858,455.90850012376904,1.6086342334747314,0.2104899138212204,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
62,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,433.5435996763408,1.6091729402542114,0.20602713525295258,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
63,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.47999998927116394,0.47999998927116394,393.16090010106564,1.6088519096374512,0.20925858616828918,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
64,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3866666555404663,0.3866666555404663,385.41499990969896,1.6091078519821167,0.20659461617469788,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
65,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.5333333611488342,0.5333333611488342,375.5174996331334,1.6089543104171753,0.20755784213542938,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.800000011920929
66,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4000000059604645,0.4000000059604645,390.6057998538017,1.6091601848602295,0.20601780712604523,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
67,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.54666668176651,0.54666668176651,443.219100125134,1.6090413331985474,0.20773300528526306,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
68,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4000000059604645,0.4000000059604645,433.46820026636124,1.609014868736267,0.20744724571704865,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.800000011920929
69,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.5066666603088379,0.5066666603088379,442.5682001747191,1.6089810132980347,0.20796450972557068,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.800000011920929
70,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.47999998927116394,0.47999998927116394,391.97030011564493,1.609065294265747,0.2071935087442398,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
71,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,596.8341999687254,1.6091433763504028,0.20617064833641052,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
72,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,490.7622002065182,1.6089918613433838,0.20774640142917633,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
73,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,476.0430003516376,1.608894944190979,0.20780277252197266,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
74,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.46666666865348816,0.46666666865348816,426.64580000564456,1.6091059446334839,0.20672456920146942,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.4000000059604645
75,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4933333396911621,0.4933333396911621,480.6417003273964,1.608902096748352,0.20840536057949066,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
76,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.46666666865348816,0.46666666865348816,473.55360025539994,1.604225754737854,0.2281574308872223,0.0007324598846025765,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
77,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,470.7717001438141,1.6091833114624023,0.20576785504817963,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
78,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.5066666603088379,0.5066666603088379,542.2225999645889,1.6090600490570068,0.20716740190982819,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.0
79,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.41333332657814026,0.41333332657814026,643.1917999871075,1.6090848445892334,0.2067892998456955,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
80,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,559.0229998342693,1.6092101335525513,0.2056053876876831,0.0,HIGH_ENTROPY|LOW_CONF,2,0.0,0.0
81,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,707.1203999221325,1.6091219186782837,0.20633459091186523,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.0
82,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.54666668176651,0.54666668176651,1021.7746999114752,1.6090002059936523,0.2072901725769043,0.0,SLOW_RUNTIME|HIGH_ENTROPY|LOW_CONF,3,0.6000000238418579,0.6000000238418579
83,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,926.469299942255,1.6091607809066772,0.20590835809707642,0.0,SLOW_RUNTIME|HIGH_ENTROPY|LOW_CONF,3,0.20000000298023224,0.20000000298023224
84,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.4933333396911621,0.4933333396911621,690.0696000084281,1.6044527292251587,0.2262088805437088,0.000753477739635855,HIGH_ENTROPY|LOW_CONF,2,0.0,0.4000000059604645
85,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3866666555404663,0.3866666555404663,683.2183003425598,1.60889732837677,0.20744360983371735,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
86,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.47999998927116394,0.47999998927116394,872.3275000229478,1.6089900732040405,0.20758529007434845,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.20000000298023224
87,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.46666666865348816,0.46666666865348816,977.0888998173177,1.6091103553771973,0.20670227706432343,0.0,SLOW_RUNTIME|HIGH_ENTROPY|LOW_CONF,3,0.6000000238418579,0.6000000238418579
88,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.47999998927116394,0.47999998927116394,897.2753002308309,1.6090474128723145,0.20696482062339783,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
89,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4000000059604645,0.4000000059604645,755.8789001777768,1.6091464757919312,0.20640423893928528,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
90,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.46666666865348816,0.46666666865348816,654.1678998619318,1.6090999841690063,0.20679587125778198,0.0,HIGH_ENTROPY|LOW_CONF,2,0.0,0.0
91,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.47999998927116394,0.47999998927116394,1049.8240999877453,1.6046372652053833,0.22610272467136383,0.000761678849812597,SLOW_RUNTIME|HIGH_ENTROPY|LOW_CONF,3,0.4000000059604645,0.800000011920929
92,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,647.2521000541747,1.6084057092666626,0.2103334218263626,0.0,HIGH_ENTROPY|LOW_CONF,2,0.800000011920929,0.6000000238418579
93,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.41333332657814026,0.41333332657814026,712.8244997002184,1.609140157699585,0.20636619627475739,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
94,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4266666769981384,0.4266666769981384,1273.8968003541231,1.6090558767318726,0.20716065168380737,0.0,SLOW_RUNTIME|HIGH_ENTROPY|LOW_CONF,3,0.6000000238418579,0.6000000238418579
95,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.41333332657814026,0.41333332657814026,719.5083000697196,1.6047478914260864,0.2260044366121292,0.0007734181126579642,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
96,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,747.2773999907076,1.6090943813323975,0.20695333182811737,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.0
97,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4000000059604645,0.4000000059604645,693.361499812454,1.609135389328003,0.20619764924049377,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.4000000059604645
98,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.46666666865348816,0.46666666865348816,748.3270997181535,1.6091499328613281,0.20614859461784363,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.20000000298023224
99,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.54666668176651,0.54666668176651,658.0404997803271,1.6089192628860474,0.20849579572677612,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
100,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.47999998927116394,0.47999998927116394,665.6126002781093,1.6048247814178467,0.2255193591117859,0.0007082487572915852,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
101,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.5199999809265137,0.5199999809265137,613.0063999444246,1.6028043031692505,0.23224739730358124,0.0009481663582846522,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.6000000238418579
102,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4533333480358124,0.4533333480358124,688.1749001331627,1.609065294265747,0.20713280141353607,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.0
103,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4399999976158142,0.4399999976158142,651.6390000469983,1.6090649366378784,0.20713774859905243,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
104,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,580.288799945265,1.6091457605361938,0.20625227689743042,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
105,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,877.0576999522746,1.6088606119155884,0.20731157064437866,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.20000000298023224
106,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.41333332657814026,0.41333332657814026,639.7623000666499,1.6090906858444214,0.2064744532108307,0.0,HIGH_ENTROPY|LOW_CONF,2,0.6000000238418579,0.6000000238418579
107,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,696.8248998746276,1.6091878414154053,0.20589709281921387,0.0,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.4000000059604645
108,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.6933333277702332,0.6933333277702332,775.1175998710096,1.6088708639144897,0.20933087170124054,0.0,HIGH_ENTROPY|LOW_CONF,2,1.0,1.0
109,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,604.6123998239636,1.6091270446777344,0.20665399730205536,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
110,agent_sentinel,5,5,15,0.05,0.0,prototype,prototype,0,0.4933333396911621,0.4933333396911621,592.4116997048259,1.6087528467178345,0.2095157951116562,0.0,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.20000000298023224
111,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.46666666865348816,0.46666666865348816,550.6276995874941,1.603769302368164,0.22937490046024323,0.000795736734289676,HIGH_ENTROPY|LOW_CONF,2,0.4000000059604645,0.6000000238418579
112,agent_sentinel,5,5,15,0.05,0.0,ridge,prototype,1,0.41333332657814026,0.41333332657814026,602.2260002791882,1.604717493057251,0.22625528275966644,0.000777510111220181,HIGH_ENTROPY|LOW_CONF,2,0.20000000298023224,0.6000000238418579
